indicator_id,country_id,date_id,stat,created_at,updated_at
1,3,30161,1.9,1982-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,30130,2.3,1982-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,30100,2.5,1982-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,30069,3,1982-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,30039,3,1982-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,30008,3.2,1982-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29980,3.3,1982-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29949,4.3,1981-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29918,3.8,1981-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29888,4.2,1981-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29857,4,1981-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29827,4.2,1981-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29796,4.4,1981-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29765,4.8,1981-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29735,5,1981-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29704,5,1981-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29674,6.1,1981-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29643,6.3,1981-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29615,7.2,1981-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29584,6.9,1980-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29553,8,1980-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29523,7.5,1980-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29492,8.7,1980-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29462,8.4,1980-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29431,7.5,1980-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29400,8.2,1980-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29370,8,1980-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29339,8.1,1980-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29309,7.7,1980-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29278,7.7,1980-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29249,6.4,1980-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29218,5.6,1979-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29187,5,1979-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29157,4.2,1979-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,29126,3.2,1979-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,29096,3.1,1979-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,29065,4.3,1979-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,29034,3.8,1979-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,29004,3.2,1979-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,28973,2.9,1979-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28943,2.7,1979-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28912,2.8,1979-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28884,3.6,1979-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28853,3.9,1978-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28822,3.8,1978-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28792,3.7,1978-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28761,4.1,1978-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28731,4.6,1978-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28700,4.6,1978-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28669,3.9,1978-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28639,3.9,1978-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28608,4.2,1978-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28578,4.8,1978-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28547,4.5,1978-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28519,4.5,1978-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28488,5,1977-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28457,6.5,1977-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28427,7.6,1977-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28396,7.7,1977-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28366,8.6,1977-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28335,7.7,1977-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28304,8.6,1977-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28274,9.4,1977-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28243,8.8,1977-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28213,9.5,1977-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28182,9.3,1977-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28154,9.4,1977-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28123,10.5,1976-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28092,9.2,1976-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28062,8.7,1976-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,28031,9.8,1976-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,28001,9.4,1976-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27970,9.9,1976-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27939,9.6,1976-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27909,9.2,1976-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27878,9.4,1976-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27848,8.7,1976-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27817,9.3,1976-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27788,8.7,1976-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27757,7.8,1975-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27726,8.3,1975-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27696,9.7,1975-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27665,10.4,1975-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27635,10.2,1975-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27604,11.4,1975-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27573,13.4,1975-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27543,14,1975-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27512,13.4,1975-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27482,13.9,1975-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27451,13.6,1975-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27423,16.8,1975-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27392,21,1974-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27361,24.5,1974-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27331,24.8,1974-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,27300,22.5,1974-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27270,23.9,1974-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27239,23.8,1974-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27208,22.3,1974-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27178,22,1974-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27147,23.7,1974-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27117,22.8,1974-03-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27086,24.9,1974-02-28 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27058,21.9,1974-01-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,27027,18.3,1973-12-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26996,15.2,1973-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26966,13.9,1973-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26935,14.2,1973-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26905,11.9,1973-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26874,11.7,1973-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26843,11,1973-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26813,10.8,1973-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26782,9.4,1973-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26752,8.7,1973-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26721,7,1973-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26693,6.7,1973-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26662,5.7,1972-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26631,5.1,1972-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26601,4.4,1972-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26570,3.9,1972-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26540,5.9,1972-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26509,5,1972-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26478,4.8,1972-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26448,5.2,1972-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26417,5,1972-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26387,5.3,1972-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26356,4.5,1972-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26327,4.1,1972-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26296,4.8,1971-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26265,5.5,1971-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26235,6.5,1971-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,26204,8,1971-09-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26174,7,1971-08-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26143,6.9,1971-07-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26112,6.9,1971-06-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26082,6.4,1971-05-31 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26051,5.8,1971-04-30 09:00:00.000 +0900,2022-03-11 18:01:41.839 +0800
1,3,26021,5.3,1971-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,25990,6,1971-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,3,25962,6.5,1971-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44618,5.1,2022-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44590,4.9,2022-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44559,5.3,2021-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44528,5.2,2021-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44498,4.5,2021-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44467,4.1,2021-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44437,3.9,2021-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44406,3.8,2021-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44375,2.3,2021-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44345,2.5,2021-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44314,2,2021-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44284,1.7,2021-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44253,1.3,2021-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44225,1,2021-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44194,-0.3,2020-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44163,-0.3,2020-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44133,-0.2,2020-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44102,-0.2,2020-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44072,0,2020-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44041,-0.1,2020-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,44010,0.9,2020-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43980,0.6,2020-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43949,0.9,2020-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43919,1.4,2020-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43888,1.7,2020-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43859,1.7,2020-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43828,1.5,2019-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43797,1.1,2019-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43767,1.1,2019-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43736,1.2,2019-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43706,1.4,2019-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43675,1.7,2019-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43644,1.6,2019-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43614,1.4,2019-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43583,2,2019-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43553,1.3,2019-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43522,1.5,2019-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43494,1.4,2019-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43463,1.6,2018-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43432,2.1,2018-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43402,2.3,2018-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43371,1.9,2018-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43341,1.9,2018-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43310,1.9,2018-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43279,1.9,2018-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43249,2.1,2018-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43218,1.3,2018-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43188,1.5,2018-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43157,1.1,2018-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43129,1.4,2018-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43098,1.4,2017-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43067,1.6,2017-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43037,1.3,2017-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,43006,1.7,2017-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42976,1.6,2017-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42945,1.4,2017-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42914,1.4,2017-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42884,1.2,2017-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42853,1.7,2017-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42823,1.4,2017-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42792,1.9,2017-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42764,1.6,2017-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42733,1.7,2016-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42702,0.8,2016-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42672,0.8,2016-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42641,0.7,2016-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42611,0.4,2016-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42580,0.4,2016-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42549,0.3,2016-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42519,0.1,2016-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42488,-0.1,2016-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42458,0.3,2016-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42427,0,2016-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42398,0.5,2016-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42367,0.3,2015-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42336,0.4,2015-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42306,0.3,2015-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42275,0,2015-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42245,0.2,2015-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42214,0.2,2015-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42183,0.3,2015-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42153,0.7,2015-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42122,0.5,2015-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42092,0.3,2015-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42061,0.1,2015-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42033,-0.3,2015-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,42002,0.2,2014-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41971,0.6,2014-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41941,0.8,2014-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41910,0.8,2014-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41880,0.8,2014-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41849,0.8,2014-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41818,1,2014-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41788,0.9,2014-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41757,1.3,2014-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41727,1,2014-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41696,1.2,2014-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41668,1.3,2014-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41637,1.4,2013-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41606,1.3,2013-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41576,1.2,2013-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41545,1.4,2013-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41515,1.5,2013-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41484,1.9,2013-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41453,1.8,2013-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41423,1.5,2013-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41392,1.2,2013-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41362,1.4,2013-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41331,1.5,2013-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41303,1.7,2013-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41272,2,2012-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41241,1.9,2012-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41211,2,2012-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41180,2,2012-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41150,2.2,2012-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41119,1.9,2012-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41088,1.7,2012-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41058,2,2012-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,41027,2,2012-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40997,2.2,2012-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40966,2.2,2012-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40937,2.1,2012-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40906,2,2011-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40875,2.4,2011-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40845,2.3,2011-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40814,2.4,2011-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40784,2.1,2011-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40753,2.1,2011-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40722,2.1,2011-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40692,2,2011-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40661,1.9,2011-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40631,2,2011-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40600,1.9,2011-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40572,1.7,2011-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40541,1.3,2010-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40510,1.5,2010-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40480,1.3,2010-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40449,1.2,2010-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40419,1,2010-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40388,1.1,2010-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40357,0.9,2010-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40327,1.2,2010-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40296,1.2,2010-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40266,1.2,2010-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40235,0.5,2010-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40207,0.7,2010-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
1,4,40176,0.8,2009-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
